checkpoint,layer,position,pseudo_source,t,off_axis,t_refused,t_answered,entanglement,cos_vbeh_vref,cos_vbeh_vover,cos_vbeh_vover_orth,n_harmless,n_harmful,n_refused,n_answered,pseudo_read_harmful,t_lo,t_hi,off_axis_lo,off_axis_hi,t_refused_lo,t_refused_hi,t_answered_lo,t_answered_hi,entanglement_lo,entanglement_hi,cos_vbeh_vref_lo,cos_vbeh_vref_hi,cos_vbeh_vover_lo,cos_vbeh_vover_hi,cos_vbeh_vover_orth_lo,cos_vbeh_vover_orth_hi
sft__none,19,post_instr_3,false_reject,0.7063187606662596,0.5697473692335356,0.8099142687291403,0.3887944412966636,0.7783400416374207,0.829887330532074,0.5580912828445435,-0.13991279900074005,1715,1878,377,123,0.784,0.6809569330075329,0.7294955336587571,0.5557091154873457,0.5859353791350042,0.7815409247554693,0.8358981174339063,0.35103591585618643,0.42286406538472765,0.7601615697145462,0.7911584854125977,0.7897791355848313,0.8420678958296776,0.5039110571146012,0.5905944257974625,-0.18559367656707765,-0.09062941633164885
sft__none,19,post_instr_3,or_bench,0.2514615931352424,0.5745262970001651,0.5586974290138583,0.17368038849792375,0.40096116065979004,0.7627735137939453,-0.01289810985326767,-0.3479340672492981,1715,1878,100,395,0.18383838383838383,0.22897764564403028,0.27470764426494676,0.5546066827762173,0.5945773175418984,0.5086123750571884,0.6142471095040186,0.150700326714852,0.1972119242275473,0.366192464530468,0.43345192223787304,0.6803175270557403,0.8072694957256317,-0.091103895008564,0.05937757510691864,-0.39494768530130386,-0.27920539379119874
sft__none,19,post_instr_3,xstest,0.23717620002274561,0.6231950858549135,0.3899470645824334,0.17170294958683038,0.35569220781326294,0.760876476764679,0.27737072110176086,0.007204000372439623,1715,1878,75,175,0.124,0.2103670467733387,0.2614563388834911,0.6082007365692917,0.6437135767820156,0.3378784307694523,0.43943302620606184,0.1469921593785164,0.19718317552090317,0.31696737855672835,0.3876276321709156,0.6228901788592338,0.7728115394711494,0.17940814644098282,0.32830886244773866,-0.058915183693170545,0.09284034669399253
sft__none,19,post_instr_4,all,-0.22020944545001125,1.720376540002799,0.0027458179483373993,-0.3978012417854993,-0.12696480751037598,0.6079297065734863,-0.027693267911672592,0.04989621043205261,1715,1878,552,693,0.10040160642570281,-0.4872567315728503,0.39825887876184607,1.1939307361177445,2.1639423224359913,-0.3090525002487065,0.632978432859227,-0.7055796453412715,0.21129609263188617,-0.3437976539134979,0.1882357925176619,0.19596830233931542,0.7346202403306961,-0.5114384576678276,0.5349303677678106,-0.46757570579648017,0.5530355557799329
sft__none,19,post_instr_4,false_reject,0.016517336916402277,1.898693236001461,0.04941812101202684,-0.08432543009767349,0.008698981255292892,0.18705418705940247,0.4958118200302124,0.4942033886909485,1715,1878,377,123,0.12,-0.3898252368802938,0.6556239771910275,1.399464990244065,2.3630801735989713,-0.3737330579167477,0.7476246441012669,-0.6190810646927344,0.3831898824547599,-0.22467465773224832,0.31765711233019794,-0.2709991030395031,0.6533862859010696,-0.5671950116753578,0.7383807629346847,-0.5314997404813766,0.7333730593323707
sft__none,19,post_instr_4,or_bench,-0.5897071802398818,2.389964483792112,-0.40535245571031364,-0.6363789331320674,-0.2395583987236023,0.3670336902141571,-0.007436878979206085,0.08290309458971024,1715,1878,100,395,0.09696969696969697,-0.9812645940052062,0.33419082241187015,1.6695313730252848,3.085304099938725,-0.9961858899742277,0.5665682879230163,-1.0254041548704664,0.2817274624592284,-0.4653996452689171,0.12065200861543399,-0.14643542394042014,0.6221874237060546,-0.7787331759929657,0.7193421542644497,-0.7018229708075523,0.7025487095117569
sft__none,19,post_instr_4,xstest,0.03794305641308954,1.4123667045895043,0.3122729442203559,-0.07962620621801193,0.026855191215872765,0.5129780769348145,0.15411797165870667,0.1403924524784088,1715,1878,75,175,0.068,-0.1002742458682785,0.24463510194167695,1.1733942392338443,1.6441114660977016,-0.044614652907076544,0.7388843818809966,-0.205188848771238,0.13935854838699133,-0.06984607502818108,0.17302295640110968,-0.056212787982076406,0.6439490914344788,-0.15084823593497276,0.42356515899300573,-0.14936843216419218,0.4072509720921513
sft__none,19,post_instr_5,all,0.3479319222836737,0.5070728084902394,0.636417059981565,0.11814283130730859,0.5657770037651062,0.7528862953186035,0.35807859897613525,-0.08233161270618439,1715,1878,552,693,0.3044176706827309,0.32859965077828124,0.3665283026723341,0.48970363539445705,0.5256477078299487,0.6051484418546904,0.6637927556974483,0.09811065251884961,0.13666627175715504,0.543757313489914,0.587126874923706,0.7267489150166512,0.7737912744283676,0.2973636776208878,0.4110472813248634,-0.13108750507235528,-0.030879120342433484
sft__none,19,post_instr_5,false_reject,0.5981730210927326,0.6172842374715588,0.725002075111826,0.20943685669678408,0.6959026455879211,0.8231719732284546,0.6121980547904968,0.05479530245065689,1715,1878,377,123,0.598,0.5667564301227093,0.6259368478504898,0.6018401977994011,0.6354326324921545,0.6869642274829842,0.757872977251589,0.17650396326410592,0.24033894341565118,0.6739792406558991,0.7137639939785003,0.7916084960103035,0.8321657031774521,0.5589325174689292,0.6399852365255356,0.006074308510869743,0.0972268462181091
sft__none,19,post_instr_5,or_bench,0.16274900476251766,0.6731743903161381,0.4949875290478556,0.07863798266878474,0.23499339818954468,0.6859732270240784,-0.2159004509449005,-0.38796377182006836,1715,1878,100,395,0.09898989898989899,0.14113496507690435,0.18564097437299854,0.6436795588521331,0.7030547917184911,0.4363612353279734,0.5613814892139033,0.057221126900882054,0.09858571797446469,0.20735947489738465,0.2655110046267509,0.612871952354908,0.7296666994690895,-0.28257971704006196,-0.13321834653615952,-0.4383629061281681,-0.3177009671926499
sft__none,19,post_instr_5,xstest,0.2141117695297208,0.6373459013741213,0.37970272526736293,0.14314423120396355,0.3184531629085541,0.6376358270645142,0.28219884634017944,0.08348821103572845,1715,1878,75,175,0.124,0.18592739828556656,0.2399297270363877,0.6184510482366709,0.6652134126073556,0.32363518410811987,0.4326647377109033,0.1161203885102659,0.169256593052225,0.28099074214696884,0.3503535494208336,0.49015482142567635,0.6493514776229858,0.15613187178969384,0.3489621259272098,-0.012757896189577875,0.16995192505419246
sft__none,19,post_instr_6,all,0.3177402975212916,0.5329493561365982,0.6132346376716872,0.08236815205478336,0.5120888948440552,0.768872857093811,0.31766432523727417,-0.08855987340211868,1715,1878,552,693,0.2819277108433735,0.2986702960074263,0.336789543229218,0.51338567393803,0.5537200622287779,0.5809141027090303,0.6417057933871155,0.060641851446022646,0.10012626262570556,0.4883080020546913,0.535190287232399,0.7433431833982468,0.7871436089277267,0.26084795519709586,0.3764633476734161,-0.13853555768728257,-0.03893600879237064
sft__none,19,post_instr_6,false_reject,0.5814157759032904,0.6321387919974052,0.7150496514456004,0.17182257616575658,0.6769607663154602,0.8240585327148438,0.5840669870376587,0.03561289608478546,1715,1878,377,123,0.572,0.5503536208451076,0.6091256330833895,0.6155711178483559,0.6524111413635924,0.6760887840918499,0.7468401105708994,0.14010202189659476,0.2019068225506016,0.653964115679264,0.6964940160512925,0.7921755120158196,0.833032539486885,0.5261717155575752,0.6177007794380188,-0.013059501466341317,0.08643873352557419
sft__none,19,post_instr_6,or_bench,0.1147770264001823,0.6715317107418943,0.43503459917187665,0.0336991729990379,0.16847512125968933,0.6809813976287842,-0.28222736716270447,-0.40271222591400146,1715,1878,100,395,0.08080808080808081,0.09373511630221174,0.1384150282658557,0.639133928331389,0.7046494114754968,0.37553605534488527,0.5005147749971579,0.012114953148512608,0.05265593319370529,0.1380180511623621,0.20096475183963775,0.5982207462191582,0.724876134097576,-0.35825092494487765,-0.16966527029871942,-0.46186519265174864,-0.3087609551846981
sft__none,19,post_instr_6,xstest,0.19225646734240656,0.6449287341565257,0.3390444200007509,0.12934734477454468,0.2856813371181488,0.6156333684921265,0.229922354221344,0.05639778822660446,1715,1878,75,175,0.1,0.16558286663735086,0.21496990271597924,0.6226985022642234,0.6775509339827022,0.291029824926034,0.3810485527380545,0.10539088843062312,0.15488691401674448,0.2495886106044054,0.31673543974757196,0.45740472674369814,0.6213630601763726,0.09528530407696963,0.32231517881155014,-0.06350240083411336,0.16075760647654527
sft__none,19,first_gen,all,0.27898890307092455,0.26311879998565124,0.7021232331547219,-0.05805322046539686,0.727495551109314,0.858818769454956,0.6214356422424316,-0.004884369671344757,1715,1879,552,693,0.2963855421686747,0.2610427431520096,0.299377827155461,0.25397019163313933,0.2768285818492462,0.660799488694655,0.7404168238155358,-0.07019393348551245,-0.04152649449269085,0.6978499293327332,0.7543009713292121,0.8410109460353852,0.871039904654026,0.5584682881832123,0.6706176221370697,-0.056496899109333754,0.03889022264629601
sft__none,19,first_gen,false_reject,0.5776513983692715,0.35838862403123284,0.7763274590930486,-0.031299011682965734,0.8497414588928223,0.8723263144493103,0.8507077693939209,0.20761750638484955,1715,1879,377,123,0.534,0.5417454158434489,0.6081019026173307,0.3484662321356355,0.3786024791131466,0.7281778389461715,0.8166546736046144,-0.054299860761040465,-0.006220399905409467,0.8295298755168915,0.8611325398087502,0.8481405436992645,0.8770860478281974,0.8059015035629272,0.8602342262864113,0.1584572684019804,0.23776646889746186
sft__none,19,first_gen,or_bench,0.06631755607556353,0.43521030622420004,0.6658703402249805,-0.0854679529027955,0.15064159035682678,0.7835342288017273,-0.25292569398880005,-0.37524062395095825,1715,1879,100,395,0.14343434343434344,0.04600641051036642,0.08890461065851074,0.4055085622400001,0.4742837785039996,0.5798658056848435,0.751151857344962,-0.10265433108222133,-0.0688240259218541,0.09940330479294061,0.1994496278464794,0.7372363448143006,0.8095562875270843,-0.3623928248882294,-0.15449789986014367,-0.4391529247164726,-0.31384634375572207
sft__none,19,first_gen,xstest,0.1027532482513961,0.33559514784771954,0.3774609171871885,-0.014978609003717133,0.2927665114402771,0.7668964862823486,0.2225610613822937,-0.0020503662526607513,1715,1879,75,175,0.124,0.07110253395616499,0.13527479352599603,0.32287778931710825,0.3675243161278016,0.27688418743943044,0.4732573947205107,-0.031790607327947105,0.004973159646693922,0.19881052970886232,0.3681674025952816,0.665942533314228,0.7650848269462586,0.09740004315972328,0.29682935029268265,-0.07158659473061561,0.06351344231516122
sft__none,24,last_prompt,all,0.12680315001699438,0.9862297428337665,0.27123877859033324,0.011754871675056889,0.12752389907836914,0.442028284072876,0.03156471624970436,-0.025008630007505417,1715,1879,552,693,0.09799196787148594,0.0947463233697024,0.1676074794194638,0.9358766563354596,1.0306829445317562,0.23074651718354353,0.31596404560276725,-0.02176546767967717,0.0554765901739435,0.09665035028010607,0.16565519869327539,0.3725829318165779,0.46371308043599124,-0.054524739645421504,0.09957392904907447,-0.10437279623001813,0.0481912686489522
sft__none,24,last_prompt,false_reject,0.2638120451510449,1.1587374741355851,0.33161161803264316,0.056003503137170604,0.22199124097824097,0.4409525990486145,0.06244463473558426,-0.03634996339678764,1715,1879,377,123,0.178,0.21852879806484538,0.31554384290140675,1.109615453940898,1.2204228888047872,0.2812894494058789,0.3841765839145592,0.010635685607957565,0.13103545560293353,0.18554454557597638,0.26371819376945493,0.31368067264556887,0.45168002769351007,-0.01907124752178788,0.14135317392647265,-0.11271066926419734,0.0666898740455508
sft__none,24,last_prompt,or_bench,0.02631702755513619,1.160734872426667,0.11450023401469296,0.003992170562475591,0.02266690880060196,0.15382099151611328,-0.2939959168434143,-0.2975590229034424,1715,1879,100,395,0.046464646464646465,-0.00922077978293094,0.07510949121012345,1.1109791870028007,1.223802122023372,0.053479270899374654,0.18410030068394628,-0.033541413541843,0.056407764560343104,-0.007933048391714692,0.06446329392492771,0.0642038168385625,0.22529293522238722,-0.34500734508037567,-0.16530423536896707,-0.3475318677723408,-0.169889322668314
sft__none,24,last_prompt,xstest,0.05174796459268082,1.2073415866143484,0.17674936312694714,-0.001824074370202122,0.04282177612185478,0.27577757835388184,0.005806002300232649,-0.006008789874613285,1715,1879,75,175,0.04,0.002327502504193026,0.10844657389986194,1.1510347593492292,1.2802264566949897,0.1043169758353223,0.24727344857823869,-0.04818715992693254,0.05710043184708292,0.0019265444017946723,0.08858640510588883,0.15647196695208548,0.2877585500478743,-0.06437032036483288,0.09831552356481549,-0.07379740998148918,0.08700638264417637
sft__none,24,post_instr_0,all,0.3873275221567691,0.6369729308523698,0.5866976288835446,0.2285218823407827,0.5195600986480713,0.622911810874939,0.24215207993984222,-0.09537087380886078,1715,1878,552,693,0.3244979919678715,0.36399566718576204,0.411141750197073,0.6145973864874356,0.6642615604192117,0.5537812472902944,0.6164972229041732,0.20128205955421435,0.25499414037692153,0.4980201430618763,0.5390167474746704,0.5675808519124985,0.6374566599726676,0.15216118432581424,0.3071329139173031,-0.16626152507960795,-0.023259490123018634
sft__none,24,post_instr_0,false_reject,0.5769006080716838,0.7675524528423315,0.6634860914425851,0.31151258180477465,0.6008236408233643,0.6146343946456909,0.38318175077438354,0.017381969839334488,1715,1878,377,123,0.566,0.5433510078524679,0.6078219620816369,0.7468776871689979,0.801712282498308,0.6261515211496641,0.7007226330609555,0.27846779216196105,0.3503670207161005,0.5769490167498589,0.62108693420887,0.5244719475507736,0.599837988615036,0.26630560085177424,0.41657372787594793,-0.07107403855770826,0.09319691359996791
sft__none,24,post_instr_0,or_bench,0.3029418295779251,0.8386243428239725,0.4976603764625702,0.25364602099900285,0.33974894881248474,0.40484654903411865,-0.23980757594108582,-0.40121981501579285,1715,1878,100,395,0.2,0.27204112332174346,0.3311128230775197,0.8062343000179177,0.8756801755847852,0.4414243968473332,0.5662418010641709,0.22048927961259732,0.28356901838701926,0.30596391558647157,0.3680280946195125,0.28951064720749853,0.46216376796364783,-0.3271093420684338,-0.08907401878386736,-0.4626766435801983,-0.25288120657205587
sft__none,24,post_instr_0,xstest,0.17526493155352957,0.7619583186607904,0.3194240077985124,0.11348244287282447,0.22416533529758453,0.4483363926410675,0.009609585627913475,-0.09326538443565369,1715,1878,75,175,0.088,0.14602110837158452,0.20363277024465415,0.738956207633618,0.8085598269030341,0.25709724342427487,0.37428697602973193,0.085692334511245,0.1443623095778332,0.1854704234749079,0.26097255647182455,0.27744302079081534,0.46331164538860314,-0.0980573408305645,0.09441803842782968,-0.17794861197471618,0.009437873121350995
sft__none,24,post_instr_1,all,0.2925990683912449,0.4790983080854134,0.6072527339492932,0.04196578421133222,0.5212123394012451,0.7997174859046936,0.4194600582122803,0.0030904309824109077,1715,1878,552,693,0.30522088353413657,0.2733176123885893,0.31505267607667686,0.4632337453993214,0.49808215824755164,0.5738267099974764,0.6423799350931686,0.020521829942254845,0.06621638075852142,0.49541542381048204,0.548696257174015,0.7818639144301415,0.8070395231246948,0.368019912391901,0.4706803664565086,-0.03915680292993784,0.04795149834826583
sft__none,24,post_instr_1,false_reject,0.6367892866788566,0.635022922882392,0.7452945704204346,0.3042163811506325,0.7080881595611572,0.7471792697906494,0.5709623098373413,0.059328772127628326,1715,1878,377,123,0.66,0.6060814006137877,0.6619832391477587,0.6202348478371261,0.6555325356977848,0.7106639639168223,0.7760709018876637,0.25808716446125746,0.3477379929946733,0.6874425515532494,0.7233339726924897,0.7016859471797943,0.7566730409860611,0.5061867415904999,0.6074044212698937,0.004771024826914072,0.11624469012022015
sft__none,24,post_instr_1,or_bench,0.07967700931839593,0.5690353986184807,0.4079034776178701,-0.003418300002779668,0.13866841793060303,0.6813367605209351,-0.19610978662967682,-0.29342448711395264,1715,1878,100,395,0.08888888888888889,0.05790334748111792,0.10391917219182153,0.5492722583879626,0.5961081374603058,0.35169253276163054,0.47423025746274083,-0.023671585890473027,0.019209864873287023,0.10013441517949104,0.17927965670824048,0.6118005022406579,0.7130451321601867,-0.2600303128361702,-0.10506287142634395,-0.33637748584151267,-0.22617070823907853
sft__none,24,post_instr_1,xstest,0.025804093091496023,0.6440281400720939,0.17916162137165167,-0.039920572190957994,0.040034595876932144,0.6553282737731934,0.04022080823779106,0.013996224850416183,1715,1878,75,175,0.024,0.0024977221704564584,0.050726910694500346,0.6262371967299524,0.6700056301101082,0.11913767341248667,0.23282378932741934,-0.06356628402702601,-0.015501171631086006,0.003916350321378559,0.07924549616873264,0.5071845352649689,0.6535092025995254,-0.02989599867723882,0.10376825146377085,-0.0480569651350379,0.0794041872024535
sft__none,24,post_instr_2,all,-0.10791045582622866,2.7283260275023657,0.05747487135573285,-0.23964574945058037,-0.039520978927612305,0.5451966524124146,-0.06824131309986115,-0.04673108085989952,1715,1878,552,693,0.08995983935742972,-1.0332303848838678,1.6713422294714297,1.305424887604035,3.2035864101372793,-0.967759648162335,1.7644005617239005,-1.168605749154235,1.6056275332487353,-0.610717362165451,0.6465192064642904,-0.05862960126250981,0.6731290444731711,-0.6110915899276733,0.48929675742983814,-0.6476445883512497,0.4714907176792621
sft__none,24,post_instr_2,false_reject,0.09320077480071026,2.737072447259292,0.0660475151272998,0.1764277471252179,0.03403153270483017,-0.12122288346290588,0.7331434488296509,0.7376959323883057,1715,1878,377,123,0.102,-0.9626520500553728,1.80087415685086,1.3048064261647334,3.297562626174083,-1.0574511001599933,1.8307548287279503,-0.9452087903453413,1.6399252667588693,-0.534597647190094,0.7025166347622869,-0.5747511312365532,0.5879797533154484,-0.2357755985110998,0.83601985424757,-0.2653828002512455,0.8260928139090538
sft__none,24,post_instr_2,or_bench,-0.1725874229162361,2.727257105296881,0.08188968940071871,-0.2370122514356327,-0.06315607577562332,0.3593912124633789,-0.7856395244598389,-0.7644680142402649,1715,1878,100,395,0.09494949494949495,-1.0462355568616515,1.603821229800501,1.2762175897323158,3.4486918036465117,-0.9070535709818185,1.663032099099241,-1.150416150433063,1.622144227560925,-0.5872685089707375,0.6108827397227279,-0.4160521239042282,0.7126879885792732,-0.8808182358741761,0.4792907468974587,-0.8926410228013992,0.43908101767301505
sft__none,24,post_instr_2,xstest,-0.3820730338568014,2.998731600354489,-0.018171078818317667,-0.5380309095207849,-0.12638980150222778,0.5786888599395752,-0.3400670289993286,-0.26908451318740845,1715,1878,75,175,0.056,-1.2893710484822747,1.6466416680886624,1.3623419304389226,3.577144973996587,-1.1774085853705125,1.8139225151173275,-1.4075254764883423,1.5942476747281022,-0.6569292917847633,0.6032174408435813,-0.12173343114554881,0.7074362128973006,-0.46207376644015313,0.32314825803041447,-0.6029496431350708,0.38875510022044163
sft__none,24,post_instr_3,all,0.4303557964349064,0.4367914885205341,0.699275372988019,0.21615146804581634,0.7018395066261292,0.8539085388183594,0.536696195602417,-0.08789488673210144,1715,1878,552,693,0.40401606425702813,0.4104744505574812,0.44753842172007463,0.4239228267681693,0.44988478249272734,0.6742025305061837,0.7239943657137017,0.19245757361958876,0.23684195765179294,0.6844360277056694,0.717341984808445,0.8346522018313408,0.8684827297925949,0.4883982382714748,0.5758403271436691,-0.13001935444772245,-0.050049383379519
sft__none,24,post_instr_3,false_reject,0.6979491761445752,0.5271222808314721,0.7977138331614304,0.3921667285310553,0.7979867458343506,0.8269196152687073,0.5802757740020752,-0.13206979632377625,1715,1878,377,123,0.77,0.6733794416560602,0.7216990789847535,0.5151897755150361,0.5425524676930611,0.7692607890111623,0.8245173123611791,0.35722231632002804,0.42316356376731107,0.7817989319562912,0.8106622010469436,0.7890234842896462,0.837983939051628,0.5315071135759354,0.6110487669706345,-0.17728754505515099,-0.08219327218830587
sft__none,24,post_instr_3,or_bench,0.25432848595497565,0.5525177092595561,0.5543424538748676,0.17837558709821405,0.41813671588897705,0.779262900352478,0.02198905311524868,-0.334494411945343,1715,1878,100,395,0.17373737373737375,0.23269240919619413,0.2765385839059699,0.5314940566384067,0.5714418982913992,0.5076490460338726,0.6085623431930942,0.15502411713049868,0.20129803107476799,0.383814150840044,0.44978506341576574,0.7043726995587349,0.8153629809617996,-0.04802302103489637,0.08818835038691757,-0.3827366940677166,-0.2677590742707254
sft__none,24,post_instr_3,xstest,0.24370302536233288,0.5840870206157324,0.39770201564252045,0.177703480239946,0.3850642442703247,0.7713718414306641,0.2923630475997925,-0.005054413806647062,1715,1878,75,175,0.128,0.21865995802275226,0.2658730795774954,0.5710275235037225,0.6048315973217703,0.34470891645617485,0.4473935575594367,0.15321327957644917,0.20340949973164188,0.3457467153668404,0.41578890234231947,0.6371317476034164,0.777331057190895,0.1993998471647501,0.3472421929240226,-0.06937705837190151,0.07596805430948729
sft__none,24,post_instr_4,all,-0.037682840274395335,1.6085547258214916,0.15820965700212938,-0.1937180353536596,-0.023420102894306183,0.5626201629638672,-0.023709464818239212,-0.010535718873143196,1715,1878,552,693,0.10763052208835341,-0.31627519742150056,0.463912993476803,1.1782293137125583,1.9550588276323164,-0.1319455914993215,0.6597877567823972,-0.4816346706437723,0.30789144926404793,-0.2300049874931574,0.24932752884924403,0.23824217021465302,0.6663871541619301,-0.4596407242119312,0.5048920750617976,-0.48142099007964134,0.4949978813529008
sft__none,24,post_instr_4,false_reject,0.1805104636206784,1.7719351411893551,0.2051187553611627,0.10508274296183509,0.1013474315404892,0.15602585673332214,0.4337952136993408,0.42014575004577637,1715,1878,377,123,0.14,-0.188078569987211,0.6874444918480362,1.3707898287543652,2.1308195831634134,-0.16529945564069862,0.7486227752535555,-0.3324525650276156,0.5074877232311497,-0.11100478582084179,0.3581733837723732,-0.2213561914861202,0.5198408007621764,-0.5002068988978863,0.6853901773691177,-0.5234367102384567,0.6928564459085462
sft__none,24,post_instr_4,or_bench,-0.30223023443253394,2.2425479157858366,-0.10633060936475922,-0.3518250012902863,-0.13356342911720276,0.39650458097457886,-0.06853419542312622,-0.01571650803089142,1715,1878,100,395,0.09696969696969697,-0.6608325935347129,0.4485442045235457,1.6620315114669735,2.789393582914984,-0.6056100869998365,0.6843296881652982,-0.7312891931097029,0.3948842996377839,-0.3481943130493164,0.1778936367481944,-0.06248804265633225,0.5787887707352637,-0.735497884452343,0.645294240117073,-0.6922015279531479,0.6464842692017553
sft__none,24,post_instr_4,xstest,0.049735877469603354,1.1201279103749067,0.27513232602824716,-0.04686301051171737,0.044358253479003906,0.49286043643951416,-0.040349822491407394,-0.0622735396027565,1715,1878,75,175,0.064,-0.06859984406880948,0.2025834845111714,0.9628295631643903,1.3074861784926213,0.024771867316992605,0.606728303977328,-0.16328516630856663,0.13702439831829707,-0.055018164590001105,0.19009273312985894,0.004924233909696346,0.5981120020151138,-0.2142190385609865,0.26977304592728596,-0.2199893057346344,0.25096535496413697
sft__none,24,post_instr_5,all,0.2990221224631355,0.4306880307006641,0.5713054392134502,0.08213842262510102,0.5703098177909851,0.7597447037696838,0.4068605899810791,-0.03217475861310959,1715,1878,552,693,0.2642570281124498,0.2821020689310015,0.31538556961527053,0.4157187382205609,0.44674828811797584,0.5405921172744796,0.5989107023038392,0.06452312899249044,0.09633177656275702,0.5470159202814102,0.5936384052038193,0.7342390894889832,0.7802996560931206,0.3489165849983692,0.45957704856991766,-0.08257428910583257,0.01697260083165014
sft__none,24,post_instr_5,false_reject,0.5337542721470753,0.5459212697794816,0.6529865924920154,0.16830254272396944,0.6990939378738403,0.8189895153045654,0.6540506482124329,0.1139812171459198,1715,1878,377,123,0.534,0.5036909945769085,0.5611410957111749,0.5329622481592692,0.560996525936975,0.6181741461194428,0.6890626913266864,0.1393700214598915,0.19589744152585015,0.6757136046886444,0.7181048914790154,0.7821098044514656,0.830373677611351,0.5997765675187111,0.6775569200515746,0.06546733509749174,0.15878033377230164
sft__none,24,post_instr_5,or_bench,0.124363113386369,0.5633691899672861,0.44233188642123134,0.04386470268255105,0.2155592441558838,0.7099206447601318,-0.1862400472164154,-0.3474379777908325,1715,1878,100,395,0.08484848484848485,0.10610428612783138,0.1424686009924586,0.5372531238204227,0.5917007329954708,0.3826379312441208,0.5033544300833612,0.027534937398600915,0.06120723220201416,0.1815326303243637,0.24771824367344378,0.6420917809009552,0.7476663440465927,-0.2566541627049446,-0.10675985328853135,-0.40296256765723226,-0.2785331934690476
sft__none,24,post_instr_5,xstest,0.17538256924014126,0.5309345046763064,0.33268647275445856,0.10796663290094216,0.3136584162712097,0.6615056395530701,0.2536466717720032,0.04861311614513397,1715,1878,75,175,0.08,0.15090885893778702,0.19880627957050398,0.5147083087294702,0.5579848944097485,0.27699325389613144,0.38923665323481005,0.0867891554700272,0.12963318031998108,0.275102087110281,0.3506666585803031,0.5081567525863647,0.6688464522361754,0.11353279538452626,0.3269936054944992,-0.05929173557087779,0.142954733222723
sft__none,24,post_instr_6,all,0.28159101165144296,0.4478255884845492,0.5547795236212143,0.0639862892338215,0.5323078632354736,0.7601181864738464,0.35815978050231934,-0.05487807095050812,1715,1878,552,693,0.25622489959839356,0.26503768870962097,0.29911551927289176,0.432325700578297,0.46553814728044135,0.5242746984038494,0.583076503657739,0.04512061479745693,0.0784839743021762,0.5064575359225273,0.5562505543231964,0.7336261883378029,0.7807240843772888,0.2999163091182709,0.41402611434459685,-0.10515302643179894,-0.006206757586915073
sft__none,24,post_instr_6,false_reject,0.524648773494942,0.5519094609141773,0.6476318110133409,0.1477008808041362,0.6889804601669312,0.8175565004348755,0.638170063495636,0.10332740098237991,1715,1878,377,123,0.53,0.495340780502439,0.5536850119150813,0.5372818939957696,0.5694336122472313,0.6126222825484154,0.6824674809257423,0.11858808235301194,0.17440632020463628,0.6655923932790756,0.7083036705851554,0.78186105042696,0.8272929340600967,0.5789243638515472,0.665813073515892,0.053014594502747064,0.1490241251885891
sft__none,24,post_instr_6,or_bench,0.09961961623173411,0.57539448675807,0.4027907247945567,0.0228674250451827,0.17059479653835297,0.6958926320075989,-0.24679778516292572,-0.3709511160850525,1715,1878,100,395,0.0707070707070707,0.08207655842434095,0.11954767462406614,0.5456228657413466,0.6037858470140153,0.3470564023046056,0.46725895399916884,0.006714386201342783,0.04015065197589499,0.13980599269270896,0.20407050661742682,0.6242790311574936,0.7346371263265609,-0.3246467761695385,-0.1389026183634997,-0.43477572649717333,-0.2795279271900656
sft__none,24,post_instr_6,xstest,0.15577866681318495,0.5250191358379263,0.29069349122422755,0.09795803222953733,0.2844533324241638,0.626764178276062,0.21929560601711273,0.04277759790420532,1715,1878,75,175,0.076,0.1337766755746104,0.17732047394859937,0.5066460148289432,0.555456320016422,0.24542134734810736,0.3354976782266102,0.07929802590134367,0.1187866789498258,0.2473186731338501,0.3215626209974288,0.46888984739780426,0.6353603422641754,0.05812904518097639,0.30879752710461617,-0.09077160656452178,0.15129480883479118
sft__none,24,first_gen,all,0.28111420475507326,0.23186477574287764,0.6975276982430418,-0.05057446233675148,0.7714465856552124,0.8567876219749451,0.718315839767456,0.09013129770755768,1715,1879,552,693,0.29397590361445786,0.2613361210094956,0.30292415326013067,0.22420650746170828,0.24432476066028305,0.6531602452197323,0.7383715557494225,-0.061501722412112526,-0.035647078954072146,0.7425671651959419,0.7934730380773544,0.8397682800889015,0.868947422504425,0.6624572992324829,0.7566857546567917,0.0365801889449358,0.13112811744213101
sft__none,24,first_gen,false_reject,0.5714837852898139,0.34723378762143203,0.7715359095139842,-0.041683951329176246,0.8546140193939209,0.8707600235939026,0.9002329111099243,0.30055874586105347,1715,1879,377,123,0.528,0.5345870548708059,0.6032952583792578,0.33663025465550067,0.36983052129431043,0.7228664250526546,0.8138704051856775,-0.05870662588561064,-0.021452805276730547,0.8335243910551071,0.8658817261457443,0.84707762748003,0.8766439318656921,0.8668059781193733,0.9050926879048348,0.2582590579986572,0.32583458870649334
sft__none,24,first_gen,or_bench,0.08191572450198426,0.36409437493333796,0.6617685360376072,-0.06488244247701272,0.2194981575012207,0.7867162227630615,-0.1287716180086136,-0.3089897632598877,1715,1879,100,395,0.14343434343434344,0.06255084519605969,0.10526985216826104,0.33910748096452464,0.3994857989385847,0.5754657768187318,0.7504062776847917,-0.0800372438916192,-0.04869279901310092,0.16095946729183197,0.2713814057409763,0.7416866675019265,0.8102739661931991,-0.25157157629728316,-0.024001092882826938,-0.37454332411289215,-0.24302089735865592
